lhx,lhy,lhz,rhx,rhy,rhz,hx,hy,hz,sx,sy,sz,lwx,lwy,lwz,rwx,rwy,rwz,timestamp,phase
6.117783,3.72842,1.533772,5.242076,2.618377,1.47715,5.005737,1.623743,1.761824,4.989344,4.207669,1.736576,5.678694,3.592864,1.522815,5.3437,2.912585,1.490581,5742649,Stroke
6.132312,3.740954,1.540996,5.188014,2.536569,1.475928,5.005815,1.629276,1.762149,5.014152,4.205966,1.737604,5.699227,3.597075,1.525602,5.289631,2.830762,1.489359,5742696,Stroke
6.12604,3.739577,1.541464,5.208574,2.34522,1.476377,4.998989,1.638658,1.761322,5.011719,4.204657,1.737885,5.690783,3.601307,1.526456,5.310187,2.639398,1.489807,5742742,Stroke
5.583177,3.103654,1.483836,5.185147,2.339118,1.46084,4.997826,1.645538,1.761428,5.012408,4.204683,1.738024,5.509116,3.389406,1.50769,5.286755,2.633281,1.474269,5742774,Stroke
5.865675,3.037065,1.469581,5.1903,2.405596,1.436678,4.996712,1.651707,1.761676,5.013692,4.203856,1.738509,5.791618,3.322803,1.493434,5.291903,2.699744,1.450107,5742805,Stroke
5.404142,2.561292,1.404999,5.182896,2.419189,1.43339,5.002886,1.650619,1.76314,5.014681,4.198104,1.7395,5.330088,2.847017,1.428851,5.284494,2.713325,1.446817,5742836,Stroke
5.674269,2.996166,1.449564,5.041571,2.401082,1.425141,5.020664,1.640592,1.764694,5.011116,4.185053,1.740877,5.600219,3.281876,1.473415,5.143165,2.695203,1.438568,5742883,Stroke
5.704741,3.040783,1.457342,5.231787,2.640899,1.471515,5.034074,1.633931,1.766171,5.00986,4.179282,1.741383,5.630695,3.326477,1.481192,5.333374,2.935003,1.484942,5742914,Stroke
5.819165,3.07567,1.496185,5.25138,2.627413,1.479207,5.032641,1.632574,1.766151,5.009697,4.17911,1.741416,5.745123,3.361347,1.520033,5.352962,2.9215,1.492632,5742961,Stroke
5.838452,3.133103,1.498424,5.169382,2.461226,1.471143,5.026292,1.635306,1.765648,5.008089,4.185721,1.740973,5.764414,3.418765,1.522271,5.270957,2.755298,1.484568,5742976,Stroke
6.170326,3.759217,1.534987,5.191868,2.480769,1.458285,5.020713,1.642109,1.765524,5.008634,4.193292,1.740821,5.734586,3.612638,1.524142,5.293439,2.774826,1.471709,5743008,Stroke
6.184158,3.794837,1.533653,5.176728,2.437948,1.424002,5.017478,1.648591,1.765292,5.01016,4.197051,1.740928,5.748535,3.646533,1.523557,5.278294,2.73199,1.437426,5743054,Stroke
5.872509,3.082561,1.463978,5.213836,2.565933,1.420777,5.017442,1.650018,1.765354,5.013194,4.197427,1.741189,5.798482,3.368179,1.487821,5.315397,2.859958,1.4342,5743086,Stroke
5.783068,3.006525,1.426319,5.023942,2.590122,1.467565,5.040584,1.642641,1.766349,5.0184,4.339963,1.734214,5.709044,3.292135,1.450161,5.281586,2.88997,1.492505,5743210,Stroke
5.866402,3.132522,1.494385,4.975682,2.538458,1.453357,5.041026,1.654192,1.767056,5.021914,4.340217,1.734163,5.79238,3.418119,1.518226,5.242516,2.854345,1.481847,5743273,Stroke
6.190312,3.876446,1.529529,5.070678,2.621014,1.423576,5.041651,1.64932,1.766807,5.02524,4.335385,1.734564,5.748875,3.739669,1.523913,5.313398,2.918241,1.459445,5743304,Stroke
5.803079,3.108648,1.476235,5.426486,3.062632,1.463364,5.05276,1.626686,1.766635,5.026134,4.283313,1.738329,5.729056,3.394251,1.500077,5.340856,2.978761,1.460106,5743320,Stroke
5.794579,3.128335,1.478176,5.393707,3.070869,1.474039,5.080463,1.620347,1.768424,5.030592,4.269184,1.73949,5.720555,3.413944,1.502018,5.418029,3.140751,1.479594,5743351,Stroke
6.127945,3.611084,1.528988,5.449523,3.173097,1.489047,5.08391,1.619322,1.7688,5.03447,4.268703,1.73964,5.72067,3.517306,1.518735,5.311059,2.990544,1.497877,5743382,Stroke
6.140387,3.660064,1.543891,5.059281,2.69966,1.473051,5.084489,1.618091,1.768661,5.036764,4.26942,1.739664,5.731851,3.556912,1.528383,5.299155,2.986172,1.498639,5743413,Stroke
5.960078,3.980194,1.595982,4.339999,3.267623,1.457995,5.085927,1.603892,1.766153,5.02908,4.270261,1.739756,5.556903,3.871752,1.571918,4.752817,3.414991,1.487863,5743444,Stroke
5.986581,3.967603,1.599175,4.309076,3.275672,1.461615,5.083539,1.605344,1.765163,5.026438,4.274122,1.739662,5.583406,3.859161,1.57511,4.723554,3.423833,1.490392,5743476,Stroke
6.127426,3.874022,1.534881,4.275758,3.273483,1.474069,5.083251,1.607852,1.765098,5.0206,4.279128,1.739416,5.731933,3.75815,1.526684,4.694709,3.425326,1.499272,5743507,Stroke
6.18496,3.858268,1.53966,5.240458,3.037982,1.412938,5.076258,1.601619,1.763896,5.030185,4.29818,1.73893,5.773688,3.743949,1.53087,5.417432,3.250608,1.453253,5743538,Stroke
5.761717,3.350626,1.491493,5.43653,3.385114,1.479123,5.071206,1.594964,1.762789,5.054403,4.295196,1.739848,5.687677,3.636298,1.515341,5.302552,3.166602,1.47094,5743569,Stroke
6.052382,3.732664,1.525272,5.068152,2.818594,1.452972,5.074864,1.596411,1.762237,5.059893,4.295999,1.739907,5.675676,3.627229,1.515639,5.271593,3.077806,1.481889,5743600,Stroke
5.869299,4.004168,1.544613,5.067081,2.736487,1.4597,5.077072,1.595182,1.761726,5.059435,4.296103,1.739946,5.507009,3.896328,1.532173,5.260204,3.00596,1.486531,5743632,Stroke
5.114207,2.613753,1.385342,4.569516,3.170977,1.433921,5.084054,1.596295,1.760682,5.058629,4.300498,1.740016,5.040178,2.899382,1.409186,4.859396,3.290514,1.461492,5743663,Stroke
5.108921,2.607671,1.393607,4.222513,3.298953,1.458571,5.085271,1.601434,1.760455,5.045346,4.300385,1.740162,5.034895,2.893284,1.41745,4.596338,3.388069,1.479021,5743694,Stroke
5.12584,2.541636,1.420344,4.200789,3.294802,1.464182,5.086849,1.603899,1.760271,5.043534,4.300359,1.740271,5.051818,2.827234,1.444185,4.58139,3.38601,1.483204,5743772,Stroke
5.165127,2.453982,1.409425,4.138251,3.669105,1.527157,5.085813,1.615445,1.759872,5.046693,4.29971,1.740918,5.091109,2.739566,1.433265,4.590641,3.746578,1.539448,5743819,Stroke
5.57975,2.889672,1.430604,3.868512,3.7022,1.532107,5.087188,1.618755,1.759852,5.050217,4.297888,1.741263,5.505735,3.175244,1.454443,4.331563,3.696766,1.531479,5743850,Stroke
5.949972,4.037635,1.544176,4.177429,3.27246,1.467371,5.0903,1.617178,1.758803,5.06314,4.300178,1.74169,5.570102,3.915239,1.530402,4.550299,3.385102,1.482532,5743912,Stroke
5.930318,4.052414,1.546396,3.892309,3.85506,1.506321,5.086885,1.619307,1.757764,5.059208,4.299775,1.74209,5.550447,3.930018,1.532623,4.295877,3.703468,1.503651,5743959,Stroke
5.915468,4.052535,1.551123,3.880658,3.860222,1.511024,5.085318,1.621235,1.757084,5.049016,4.298634,1.742315,5.535597,3.930138,1.537349,4.290122,3.705653,1.50748,5743990,Stroke
5.655383,4.324567,1.630645,3.877031,3.77023,1.524549,5.085897,1.618006,1.756554,5.049792,4.240611,1.74353,5.275512,4.202171,1.616871,4.290522,3.643873,1.517115,5744006,Stroke
4.833031,2.87765,1.47176,4.01886,3.424979,1.50157,5.084295,1.614242,1.755751,5.054266,4.220434,1.744024,4.66057,3.141156,1.480925,4.463642,3.53914,1.513712,5744053,Stroke
4.663513,3.135031,1.437129,4.311372,3.158392,1.405285,5.084816,1.613931,1.755426,5.056453,4.211046,1.744323,4.673494,3.248289,1.469218,4.683266,3.341584,1.442941,5744084,Stroke
4.643903,3.328947,1.435628,4.602827,3.295466,1.423625,5.0852,1.615108,1.754541,5.053062,4.208891,1.744277,4.638544,3.37116,1.460662,4.935722,3.505834,1.472413,5744115,Stroke
4.660176,3.386638,1.443611,4.584442,3.310117,1.426198,5.087266,1.616627,1.754278,5.047234,4.205782,1.744432,4.625837,3.530152,1.456504,4.921663,3.516976,1.474402,5744146,Stroke
4.703564,3.398067,1.45135,4.501571,3.22779,1.42636,5.087324,1.617119,1.754052,5.046841,4.205503,1.744427,4.634746,3.527,1.459295,4.844254,3.445527,1.470981,5744178,Stroke
4.922835,3.176985,1.451871,4.485491,3.208699,1.431978,5.088326,1.618355,1.753626,5.047429,4.205093,1.744452,4.726303,3.37475,1.482545,4.831504,3.432185,1.474388,5744209,Stroke
4.929639,3.158658,1.450306,4.494451,3.186066,1.433913,5.088625,1.616654,1.75313,5.050774,4.204234,1.744554,4.733116,3.356414,1.480978,4.839056,3.414888,1.475644,5744240,Stroke
4.91193,3.138459,1.441773,5.334034,3.44945,1.451321,5.089869,1.617548,1.752939,5.052622,4.201489,1.744768,4.715401,3.33622,1.472446,4.917693,3.39887,1.480321,5744271,Stroke
4.900329,3.15607,1.430527,5.171729,3.405686,1.433867,5.090369,1.618905,1.752674,5.055739,4.198801,1.745072,4.703795,3.353837,1.4612,5.360312,3.588373,1.477842,5744302,Stroke
5.142187,3.371101,1.477706,5.173874,3.330812,1.445416,5.089065,1.622042,1.75206,5.056697,4.197935,1.745095,4.745362,3.384086,1.444391,5.36076,3.531132,1.486519,5744334,Stroke
4.845654,3.527475,1.400398,5.253558,3.246269,1.477928,5.08871,1.624911,1.751272,5.054074,4.20391,1.745022,4.693353,3.819715,1.455822,5.082167,3.545322,1.477339,5744365,Stroke
4.692321,3.56578,1.444576,4.715327,3.474784,1.482833,5.086445,1.625971,1.750691,5.050413,4.207739,1.745184,4.675949,3.816292,1.458478,4.649357,3.801455,1.492002,5744396,Stroke
4.720253,3.577761,1.454301,5.050828,3.201491,1.472112,5.08603,1.627048,1.750595,5.049056,4.206036,1.745373,4.661676,3.810826,1.461608,4.879437,3.500545,1.471523,5744427,Stroke
4.721876,3.583541,1.462805,4.412857,3.377952,1.438985,5.0855,1.628265,1.750377,5.04758,4.202921,1.745741,4.650117,3.80256,1.465185,4.776756,3.563763,1.479736,5744458,Stroke
5.014974,3.631963,1.438544,4.437526,3.312738,1.435234,5.084544,1.629533,1.750262,5.048875,4.199469,1.746067,4.645847,3.798593,1.467801,4.794216,3.512142,1.47547,5744490,Stroke
5.298426,3.533137,1.442943,5.330987,3.619216,1.444256,5.084095,1.630514,1.750362,5.049508,4.197426,1.746345,5.165478,3.678766,1.4745,5.498892,3.776677,1.488217,5744521,Stroke
5.293497,3.560169,1.448473,5.317116,3.643394,1.453509,5.083385,1.630779,1.750346,5.051137,4.195072,1.746571,5.175057,3.685983,1.477928,5.455908,3.863005,1.486482,5744552,Stroke
5.042367,3.592388,1.455997,5.180088,3.599851,1.457254,5.083361,1.631063,1.750414,5.052252,4.188663,1.746974,5.226531,3.733872,1.492657,5.436386,3.855079,1.492402,5744583,Retraction
5.057199,3.607866,1.458443,4.822368,3.588735,1.448766,5.083323,1.631787,1.750648,5.054853,4.173961,1.747941,5.214983,3.767632,1.503386,5.389818,3.83345,1.496168,5744646,Retraction
5.080517,3.613572,1.459773,5.188544,3.652993,1.462113,5.082634,1.632128,1.750801,5.055863,4.172532,1.747838,5.205299,3.775262,1.505183,5.384192,3.841772,1.498801,5744692,Retraction
5.08778,3.621066,1.460725,5.184328,3.660544,1.462398,5.082448,1.631629,1.75097,5.056262,4.167121,1.74812,5.255907,3.896119,1.519069,5.403458,3.901875,1.500437,5744724,Retraction
5.096644,3.628162,1.461797,5.18181,3.665865,1.4628,5.082604,1.630868,1.751177,5.057173,4.162827,1.748216,5.085875,3.856675,1.527842,5.408439,3.907625,1.501635,5744786,Retraction
5.10789,3.648775,1.46299,5.179568,3.668013,1.463312,5.082443,1.628877,1.751905,5.059384,4.160619,1.748168,5.07861,3.855778,1.524313,5.410772,3.912246,1.502532,5744817,Retraction
5.060587,3.724012,1.46777,5.247079,3.780258,1.473962,5.082869,1.622148,1.753392,5.059091,4.147107,1.748613,5.098419,3.971139,1.537902,5.445425,3.989742,1.512242,5744911,Retraction
5.068497,3.809486,1.470957,5.23948,3.858191,1.477188,5.083528,1.617736,1.753854,5.059747,4.142705,1.748936,5.064174,3.984325,1.52781,5.438365,4.05722,1.513476,5744926,Retraction
5.081971,3.919193,1.477178,5.238949,3.944499,1.480641,5.084518,1.613107,1.754722,5.059754,4.13898,1.748914,5.055725,4.033433,1.535492,5.429112,4.07677,1.51298,5744942,Retraction
5.150059,4.039814,1.486057,5.245283,4.163684,1.484914,5.084313,1.609154,1.755524,5.058903,4.136934,1.748782,5.049185,4.07744,1.538106,5.541471,4.358553,1.525496,5744973,Retraction
4.822574,4.20676,1.488054,5.246773,4.208375,1.487426,5.082885,1.6058,1.756259,5.05771,4.137035,1.748543,4.968227,4.177612,1.526683,5.555382,4.359859,1.527862,5745004,Retraction
4.815551,4.250274,1.490255,5.254774,4.244969,1.4905,5.081527,1.602693,1.756754,5.056714,4.137807,1.748025,4.924557,4.220771,1.521551,5.564423,4.394062,1.538575,5745036,Retraction
4.813169,4.321156,1.493625,5.347164,4.356077,1.503515,5.080991,1.601107,1.75696,5.05453,4.139345,1.747165,4.913762,4.257482,1.524091,5.605897,4.49582,1.545712,5745067,Retraction
4.787557,4.43547,1.496647,5.046903,4.501833,1.51453,5.080793,1.599711,1.757028,5.05243,4.140205,1.746622,4.899087,4.321333,1.529256,5.467321,4.498789,1.533263,5745098,Retraction
4.766786,4.501121,1.500009,5.428374,4.574333,1.512832,5.08094,1.59895,1.757212,5.050495,4.142928,1.74565,4.870078,4.396831,1.532349,5.645374,4.563393,1.559368,5745129,Retraction
4.779761,4.562436,1.497531,5.00083,4.621068,1.502113,5.080675,1.597813,1.757471,5.04807,4.143927,1.744929,4.843172,4.459207,1.533122,5.418622,4.623977,1.523066,5745160,Retraction
4.785761,4.661464,1.493942,5.438012,4.759136,1.515275,5.081087,1.597326,1.757663,5.047183,4.146245,1.744176,4.814659,4.542212,1.535177,5.701619,4.672326,1.563131,5745192,Retraction
4.790828,4.727547,1.491723,5.511903,4.842419,1.523229,5.08133,1.597068,1.757866,5.04689,4.150448,1.743267,4.764421,4.62828,1.535333,5.695571,4.679527,1.563765,5745238,Retraction
5.049551,4.880432,1.478873,5.304055,5.081511,1.479062,5.081631,1.596481,1.75833,5.047129,4.154477,1.741945,4.764073,4.669233,1.538363,5.50452,4.835643,1.536545,5745301,Rest
5.050384,4.882185,1.47912,5.340069,5.02053,1.490102,5.081257,1.595179,1.758378,5.048953,4.153476,1.741438,4.764818,4.670675,1.538544,5.531074,4.790514,1.544895,5745348,Rest
4.837444,4.816783,1.486511,5.333329,5.030034,1.488375,5.081232,1.593803,1.75855,5.051163,4.151438,1.740989,4.596567,4.766068,1.52689,5.526105,4.797251,1.543808,5745394,Rest
4.692735,4.782401,1.510077,5.147815,5.072274,1.460063,5.081067,1.591876,1.758807,5.054211,4.150218,1.740436,4.358922,4.703453,1.562186,5.387117,4.828816,1.522671,5745410,Rest
4.694192,4.782518,1.510391,5.216391,5.070532,1.469257,5.080938,1.590324,1.759172,5.058732,4.148377,1.740034,4.359378,4.704313,1.562292,5.438847,4.8269,1.529757,5745457,Rest
4.722784,4.784699,1.508967,5.212477,5.05939,1.467596,5.082435,1.586635,1.760573,5.061895,4.147751,1.739375,4.379738,4.718802,1.559393,5.436313,4.817906,1.528567,5745488,Rest
4.709879,4.779149,1.512216,5.654008,5.045224,1.538714,5.083117,1.585987,1.760959,5.065093,4.147825,1.739122,4.371689,4.708771,1.563699,5.715557,4.756861,1.562754,5745519,Rest
4.700805,4.768926,1.51494,5.660343,5.028323,1.537541,5.085017,1.583876,1.76165,5.069727,4.147377,1.738847,4.367281,4.68364,1.566738,5.710682,4.73865,1.561991,5745550,Rest
4.686553,4.760121,1.51801,5.515671,4.863006,1.516878,5.085446,1.582029,1.761756,5.075282,4.149411,1.738593,4.358454,4.667225,1.570668,5.703795,4.728205,1.56062,5745582,Rest
4.692088,4.759604,1.516899,5.407446,4.755672,1.500152,5.08592,1.581156,1.762318,5.079218,4.151754,1.738314,4.36267,4.668744,1.569373,5.621912,4.780978,1.546956,5745613,Rest
4.690654,4.758052,1.517282,5.397105,4.711017,1.473541,5.087602,1.578474,1.76345,5.08374,4.15279,1.738189,4.361913,4.668885,1.570039,5.518025,4.779048,1.530864,5745660,Rest
4.54673,4.780892,1.532202,5.390244,4.665567,1.471754,5.089241,1.577008,1.764192,5.088273,4.154615,1.737986,4.346661,4.659695,1.575415,5.49607,4.776934,1.527538,5745706,Rest
4.545026,4.785378,1.531908,5.373086,4.64832,1.473322,5.091072,1.574975,1.765124,5.094666,4.157383,1.737828,4.347878,4.663825,1.575615,5.491946,4.777572,1.526451,5745753,Rest
4.542572,4.79088,1.531652,5.451954,4.775927,1.511043,5.091667,1.574124,1.765616,5.096909,4.158792,1.737655,4.349534,4.667089,1.575832,5.690805,4.722948,1.5518,5745816,Rest
4.537768,4.789512,1.530442,5.257738,4.99148,1.459613,5.091574,1.573502,1.766094,5.099303,4.159408,1.737625,4.350695,4.669464,1.576041,5.478967,4.768465,1.522346,5745878,Preparation
4.537827,4.786609,1.529622,5.255801,4.993691,1.459217,5.092916,1.572457,1.766775,5.103176,4.159606,1.737658,4.353055,4.669227,1.57587,5.478464,4.769938,1.522071,5745909,Preparation
4.691795,4.755703,1.525064,5.254432,4.992962,1.459098,5.093063,1.571855,1.767262,5.106536,4.160317,1.737549,4.354376,4.671592,1.575928,5.477915,4.769287,1.521984,5745940,Preparation
4.691932,4.755343,1.524819,5.252889,4.989676,1.458553,5.093224,1.570668,1.768274,5.107268,4.160774,1.737544,4.355902,4.672487,1.576139,5.477041,4.76681,1.521567,5745972,Preparation
4.682502,4.770033,1.522988,5.193911,4.648173,1.443947,5.093417,1.570011,1.768862,5.108117,4.161165,1.737617,4.358253,4.673341,1.576339,5.434412,4.508039,1.510553,5746003,Preparation
4.816971,4.797205,1.502061,5.252193,4.422163,1.447874,5.091962,1.568521,1.769831,5.108582,4.160427,1.737831,4.540344,4.772996,1.539741,5.480481,4.335763,1.513205,5746034,Preparation
4.671625,4.780001,1.520888,5.189494,3.962622,1.441461,5.090886,1.567553,1.770031,5.109042,4.156373,1.738613,4.355051,4.667054,1.574802,5.441058,3.981976,1.506571,5746065,Preparation
4.817313,4.796588,1.501947,5.211107,3.495418,1.461349,5.088333,1.567073,1.770449,5.107497,4.156629,1.739178,4.555809,4.785826,1.539265,5.438606,3.63112,1.506901,5746096,Preparation
4.690547,4.755626,1.520459,5.382262,2.94926,1.494123,5.084605,1.565653,1.770954,5.125154,4.174314,1.7389,4.361863,4.636441,1.570814,5.577748,3.219236,1.532114,5746128,Preparation
4.708942,4.756386,1.519207,5.58823,2.86991,1.554571,5.072196,1.562523,1.770863,5.121278,4.173544,1.739018,4.371364,4.644973,1.567903,5.75772,3.122512,1.563051,5746159,Preparation
4.743987,4.770287,1.516502,5.953345,2.464347,1.584336,5.054283,1.560882,1.771622,5.102043,4.170464,1.739772,4.394401,4.687459,1.564099,6.029963,2.768363,1.595575,5746190,Preparation
4.744013,4.769494,1.517741,6.121541,2.579567,1.588413,5.041898,1.562887,1.772702,5.100089,4.173415,1.740282,4.392718,4.681131,1.564425,6.153986,2.811309,1.561574,5746252,Preparation
4.746431,4.771543,1.518334,6.279026,2.537031,1.571422,5.031586,1.563762,1.77348,5.094295,4.183137,1.740865,4.393369,4.683177,1.564478,6.114996,2.706558,1.559384,5746362,Stroke
4.87075,4.805509,1.502983,6.393194,2.448061,1.554003,5.001975,1.563828,1.773959,5.088343,4.19423,1.74149,4.618019,4.733216,1.538962,6.143392,2.470417,1.542362,5746393,Stroke
4.803648,4.790504,1.513662,6.45838,2.021842,1.471779,4.983678,1.563821,1.774758,5.082515,4.204303,1.741862,4.389297,4.670439,1.564252,6.454947,2.350703,1.490509,5746424,Stroke
4.805184,4.788924,1.514524,6.542501,2.407906,1.497574,4.961307,1.564509,1.775322,5.076421,4.213587,1.742149,4.38995,4.670478,1.564056,6.499451,2.29917,1.476822,5746455,Stroke
4.80898,4.784632,1.51539,6.576077,1.89934,1.373333,4.933989,1.565246,1.775825,5.071206,4.221235,1.741827,4.623641,4.727645,1.542265,6.51599,2.208236,1.400082,5746486,Stroke
4.812007,4.782526,1.516313,6.514596,1.822724,1.35232,4.911962,1.566227,1.776469,5.065812,4.224629,1.741717,4.656249,4.698971,1.544911,6.391965,2.195498,1.387938,5746518,Stroke
4.816292,4.78121,1.517084,6.220181,1.851455,1.336457,4.906002,1.567015,1.775981,5.060244,4.224083,1.741899,4.651238,4.69676,1.545105,6.17626,2.208472,1.383908,5746549,Stroke
4.816424,4.779985,1.51763,5.994234,1.91621,1.349966,4.902159,1.567905,1.77575,5.057299,4.223692,1.741913,4.655868,4.693057,1.54505,6.066004,2.20642,1.383148,5746580,Stroke
4.796835,4.767383,1.520038,5.98008,1.942225,1.354065,4.89154,1.570796,1.774566,5.053079,4.218949,1.741943,4.651319,4.692457,1.545267,5.991563,2.22099,1.384774,5746611,Stroke
4.797782,4.764842,1.520171,5.840106,1.962694,1.372463,4.884873,1.574892,1.772573,5.046599,4.208528,1.74194,4.641767,4.692246,1.544243,5.937668,2.247852,1.393038,5746642,Stroke
4.78786,4.758334,1.521517,5.700381,1.916767,1.412404,4.882812,1.57846,1.770799,5.038444,4.189847,1.742435,4.631341,4.694125,1.543419,5.834189,2.192578,1.429653,5746674,Stroke
4.797345,4.759219,1.521457,5.616704,1.845554,1.450861,4.880296,1.585455,1.767089,5.03298,4.176875,1.742772,4.630297,4.69286,1.54358,5.787896,2.126464,1.469446,5746705,Stroke
4.804103,4.760641,1.521391,5.612722,1.794039,1.494547,4.878954,1.594565,1.762745,5.03299,4.165764,1.742848,4.39472,4.614721,1.5672,5.795902,2.078761,1.503962,5746736,Stroke
4.806716,4.759644,1.521337,5.671794,1.73488,1.556132,4.876789,1.606129,1.757238,5.033679,4.157974,1.742772,4.669177,4.655886,1.547549,5.849453,2.025932,1.551453,5746767,Stroke
4.810472,4.761103,1.521462,5.896238,1.858645,1.554909,4.870626,1.619634,1.751418,5.033813,4.15155,1.742673,4.423561,4.663524,1.558045,5.927624,2.030082,1.608194,5746798,Stroke
4.814278,4.762063,1.521494,5.883464,1.617916,1.643024,4.865621,1.625117,1.750144,5.034374,4.150426,1.742609,4.667646,4.683503,1.55076,6.001593,2.007548,1.61494,5746830,Stroke
4.819028,4.767866,1.521576,6.108091,1.636022,1.637759,4.845685,1.631829,1.747758,5.032362,4.157825,1.742032,4.666643,4.682922,1.551335,6.156238,1.934498,1.617841,5746861,Stroke
4.936333,4.718273,1.5218,6.249691,1.556167,1.61078,4.843112,1.633914,1.747667,5.030788,4.167119,1.74142,4.661176,4.678747,1.552813,6.271231,1.862438,1.593985,5746892,Stroke
4.81419,4.769996,1.521875,6.451328,1.506024,1.573918,4.83915,1.63489,1.747471,5.029263,4.175925,1.740957,4.657978,4.676244,1.553547,6.4038,1.818726,1.566781,5746923,Stroke
